scenario_id;data_type;split;monthly_loan_dkk;study_months;initial_debt_dkk;target_debt_dkk
3102;synthetic;train;2587;11;66329;97834.51
3103;synthetic;train;1583;67;87010;227755.35
3104;synthetic;train;1548;75;11090;146326.35
3105;synthetic;test;407;84;57430;115462.23
3106;synthetic;train;1712;14;28900;54854.21
3107;synthetic;train;2607;70;91644;321521.76
3108;synthetic;train;1549;39;16329;83205.71
3109;synthetic;train;315;37;57925;77938.42
3110;synthetic;train;396;35;64156;86804.86
3111;synthetic;test;3081;79;34034;323122.56
3112;synthetic;train;1488;74;69327;213747.72
3113;synthetic;train;1040;58;15751;85749.65
3114;synthetic;train;1706;26;99265;154644.77
3115;synthetic;train;132;72;28124;46495.44
3116;synthetic;train;137;56;67804;90141.22
3117;synthetic;test;540;4;11136;13463.29
3118;synthetic;test;1553;12;70305;92214.1
3119;synthetic;train;294;67;87464;131413.55
3120;synthetic;train;2724;80;93924;372671.66
3121;synthetic;train;176;29;76007;89075.03
3122;synthetic;train;1290;62;77430;184149.81
3123;synthetic;train;3788;28;34787;149531.83
3124;synthetic;train;92;24;28053;32687.81
3125;synthetic;train;1721;36;85658;162489.36
3126;synthetic;test;2940;62;521;203424.52
3127;synthetic;train;1792;62;24456;153661.89
3128;synthetic;train;1614;62;79454;208985.24
3129;synthetic;train;3247;37;39995;173296.77
3130;synthetic;train;1454;57;41955;142129.79
3131;synthetic;test;1520;15;47849;73715.67
3132;synthetic;test;901;45;88867;147034.03
3133;synthetic;test;2947;41;97751;241714.11
3134;synthetic;train;3724;38;76351;237743.11
3135;synthetic;train;1300;74;37359;157052.43
3136;synthetic;train;981;12;84264;99727.24
3137;synthetic;train;1128;69;8644;98513.71
3138;synthetic;test;1903;36;43882;122368.67
3139;synthetic;train;635;7;34641;39962.08
3140;synthetic;test;1786;67;46245;192070.26
3141;synthetic;test;934;23;61190;88419.97
3142;synthetic;test;1655;76;43977;199986.3
3143;synthetic;test;2154;6;19379;32845.45
3144;synthetic;test;3230;29;42101;144869.02
3145;synthetic;train;2243;5;50661;62838.65
3146;synthetic;test;1315;13;41834;61182.75
3147;synthetic;train;1697;16;54307;85211.19
3148;synthetic;test;2835;23;96654;172220.39
3149;synthetic;train;2327;65;7016;177851.18
3150;synthetic;train;2916;29;71015;167136.71
3151;synthetic;train;3056;22;25928;97767.82
3152;synthetic;train;226;51;77404;104304.2
3153;synthetic;train;1558;14;31646;55520.47
3154;synthetic;test;1530;77;12402;150527.74
3155;synthetic;train;1304;54;23667;105594.03
3156;synthetic;train;3361;77;38011;344580.92
3157;synthetic;train;2834;64;68180;286837.61
3158;synthetic;train;708;5;34722;38880.13
3159;synthetic;train;498;25;63834;82376.0
3160;synthetic;train;2237;18;1771;43445.83
3161;synthetic;test;857;39;77914;124459.73
3162;synthetic;train;1387;25;55135;96136.59
3163;synthetic;train;272;19;3643;9224.54
3164;synthetic;train;1997;38;58255;147135.32
3165;synthetic;train;2345;34;86889;181853.91
3166;synthetic;train;3489;10;92013;130662.6
3167;synthetic;test;747;21;52980;73090.07
3168;synthetic;train;111;31;19459;25204.39
3169;synthetic;train;1833;69;92413;258679.14
3170;synthetic;train;806;46;47442;95420.64
3171;synthetic;train;1577;54;98944;211866.5
3172;synthetic;train;1539;6;91597;102786.6
3173;synthetic;train;3542;28;50166;159181.56
3174;synthetic;test;3277;43;48120;207266.37
3175;synthetic;test;3503;70;50732;340622.65
3176;synthetic;train;613;37;67646;100686.23
3177;synthetic;train;1035;46;65882;128312.96
3178;synthetic;train;323;48;73756;103369.35
3179;synthetic;train;814;47;70942;124433.68
3180;synthetic;train;168;55;25974;41347.35
3181;synthetic;train;1509;55;440;91755.6
3182;synthetic;train;63;38;94977;110336.08
3183;synthetic;train;23;67;7499;11101.21
3184;synthetic;train;1857;37;46809;126182.19
3185;synthetic;train;311;64;27566;56328.34
3186;synthetic;train;2929;56;55129;247025.18
3187;synthetic;test;1172;55;99765;190656.43
3188;synthetic;train;3507;77;21970;336689.9
3189;synthetic;train;2224;34;96695;188471.55
3190;synthetic;train;3610;73;16273;319541.23
3191;synthetic;train;1211;60;74960;172081.61
3192;synthetic;test;1331;12;13691;30571.13
3193;synthetic;train;2601;39;49108;164409.66
3194;synthetic;test;3098;2;75453;82183.88
3195;synthetic;train;1042;79;95539;218575.84
3196;synthetic;train;1908;27;23318;79501.13
3197;synthetic;train;689;84;18753;91686.91
3198;synthetic;train;1696;41;67918;152473.73
3199;synthetic;test;3202;47;75800;251805.67
3200;synthetic;train;2153;37;15775;102756.03
3201;synthetic;train;793;37;4606;36485.33
3202;synthetic;train;1202;39;47264;103953.28
3203;synthetic;train;3096;82;72968;388235.07
3204;synthetic;test;302;35;72991;93236.19
3205;synthetic;train;2259;39;43625;143900.87
3206;synthetic;train;1542;49;17878;103248.19
3207;synthetic;test;1966;18;68097;108830.74
3208;synthetic;test;3286;43;38758;196880.88
3209;synthetic;train;3574;56;42803;271945.09
3210;synthetic;train;109;2;22148;22514.99
3211;synthetic;train;898;61;50061;122163.09
3212;synthetic;test;3799;46;90312;294404.41
3213;synthetic;train;2099;31;71455;147877.94
3214;synthetic;train;1707;24;47323;93977.04
3215;synthetic;test;2526;32;70403;163748.72
3216;synthetic;train;3726;35;29523;171708.39
3217;synthetic;train;1528;71;17892;145240.65
3218;synthetic;train;3699;35;84162;232092.89
3219;synthetic;train;2989;66;90898;334206.9
3220;synthetic;train;702;50;9900;49944.87
3221;synthetic;train;1137;4;68229;73729.31
3222;synthetic;train;2309;63;17622;183841.28
3223;synthetic;test;1262;57;82655;179259.82
3224;synthetic;train;3365;7;40253;65072.83
3225;synthetic;train;40;69;12297;18578.86
3226;synthetic;train;3124;14;1537;46455.66
3227;synthetic;train;3339;37;42498;179756.19
3228;synthetic;train;2457;24;69080;136312.48
3229;synthetic;train;1630;23;39484;81651.65
3230;synthetic;train;23;26;59145;65115.96
3231;synthetic;train;524;10;65592;73148.54
3232;synthetic;train;1627;12;74784;97783.04
3233;synthetic;train;2946;3;20169;29268.42
3234;synthetic;train;1407;62;7403;106146.13
3235;synthetic;train;3061;27;12532;100327.75
3236;synthetic;train;3280;8;12957;39943.25
3237;synthetic;train;3608;44;46305;224854.35
3238;synthetic;test;2611;53;61356;224779.19
3239;synthetic;train;88;47;27871;37074.06
3240;synthetic;train;3069;43;12377;156393.12
3241;synthetic;train;3367;24;27144;113663.47
3242;synthetic;train;3557;66;85952;370039.44
3243;synthetic;train;2516;77;11527;236077.26
3244;synthetic;train;2279;25;39842;102809.47
3245;synthetic;train;903;18;44253;63763.33
3246;synthetic;train;3489;54;34935;248551.48
3247;synthetic;train;1646;45;24453;108439.84
3248;synthetic;train;1980;59;24317;158884.3
3249;synthetic;train;2220;60;51931;211081.93
3250;synthetic;train;1109;47;79324;149267.81
3251;synthetic;train;843;49;68043;125034.3
3252;synthetic;test;1221;33;88886;141862.96
3253;synthetic;test;1381;51;14973;94630.99
3254;synthetic;train;3518;51;76037;285969.41
3255;synthetic;train;2290;30;34030;109969.31
3256;synthetic;test;2664;73;12764;236768.53
3257;synthetic;train;3212;70;10905;267372.35
3258;synthetic;train;411;59;84281;129402.83
3259;synthetic;train;1496;54;99972;208297.22
3260;synthetic;test;1226;19;99162;129720.5
3261;synthetic;train;1065;40;44211;96146.9
3262;synthetic;train;1988;23;67903;120902.75
3263;synthetic;train;2629;17;48091;96947.98
3264;synthetic;train;217;19;98722;109428.75
3265;synthetic;test;1924;53;88879;217725.27
3266;synthetic;test;2712;67;71205;292882.79
3267;synthetic;train;1895;54;28849;146815.6
3268;synthetic;train;3383;16;88410;148932.41
3269;synthetic;train;3337;12;71017;114832.65
3270;synthetic;train;3760;49;34034;240506.99
3271;synthetic;train;3341;44;12169;172662.87
3272;synthetic;train;947;58;45537;115917.4
3273;synthetic;train;823;68;12057;78025.27
3274;synthetic;train;832;40;3952;40170.54
3275;synthetic;train;1472;77;94118;251011.09
3276;synthetic;train;3313;28;6487;104505.6
3277;synthetic;train;3096;32;74883;188010.75
3278;synthetic;train;452;57;58639;99303.62
3279;synthetic;train;3497;9;40792;74034.45
3280;synthetic;train;3761;33;65804;204844.85
3281;synthetic;train;611;62;27576;76038.27
3282;synthetic;train;2174;74;66105;267282.61
3283;synthetic;train;1802;16;34135;65664.43
3284;synthetic;train;3227;19;65630;133311.88
3285;synthetic;train;1842;27;71667;130527.85
3286;synthetic;train;1376;25;52925;93447.62
3287;synthetic;test;2879;73;62979;318586.69
3288;synthetic;train;2515;67;26924;222730.82
3289;synthetic;train;953;41;63103;114261.5
3290;synthetic;train;2454;13;78061;114168.51
3291;synthetic;train;1382;74;72436;208815.75
3292;synthetic;train;3735;54;52750;284450.15
3293;synthetic;train;713;34;85835;121826.9
3294;synthetic;train;1451;5;24513;32252.15
3295;synthetic;test;2261;53;98383;248627.87
3296;synthetic;train;3548;45;55451;236929.87
3297;synthetic;train;3042;5;59518;75879.38
3298;synthetic;test;1801;66;80036;232845.88
3299;synthetic;train;2491;56;69113;236866.64
3300;synthetic;train;2204;20;28452;76065.95
3301;synthetic;train;2818;52;23791;188530.69
3302;synthetic;train;3335;83;62608;401864.98
3303;synthetic;train;865;79;23668;109074.03
3304;synthetic;train;1643;73;52068;202373.86
3305;synthetic;test;923;7;36090;43488.29
3306;synthetic;test;2553;61;22294;200264.66
3307;synthetic;train;603;59;15907;58733.15
3308;synthetic;train;244;41;57091;76173.32
3309;synthetic;train;926;18;23566;42226.69
3310;synthetic;train;1302;1;1175;2485.26
3311;synthetic;train;1407;2;31825;34865.6
3312;synthetic;train;2207;3;61783;69068.13
3313;synthetic;train;2360;49;62666;199576.09
3314;synthetic;train;3075;6;16882;35888.91
3315;synthetic;train;1204;58;87281;183017.66
3316;synthetic;train;3490;49;41011;234326.01
3317;synthetic;train;1565;6;46510;56948.15
3318;synthetic;train;1948;18;76795;117731.21
3319;synthetic;train;3085;26;91401;183583.2
3320;synthetic;train;406;77;76808;134932.49
3321;synthetic;train;850;55;31074;88702.31
3322;synthetic;train;3038;14;24491;69269.81
3323;synthetic;train;1167;17;33280;55661.87
3324;synthetic;train;2289;54;55393;201931.3
3325;synthetic;train;720;18;91940;110993.78
3326;synthetic;train;955;9;45399;55518.8
3327;synthetic;train;26;29;85495;94949.92
3328;synthetic;train;1016;60;48981;127389.93
3329;synthetic;train;1350;56;59550;154990.26
3330;synthetic;train;1209;19;91682;121418.31
3331;synthetic;train;639;81;47115;121196.43
3332;synthetic;train;3787;30;56551;182161.64
3333;synthetic;test;2337;29;21815;95294.7
3334;synthetic;train;1977;56;26142;153399.61
3335;synthetic;train;2914;54;16663;192611.1
3336;synthetic;test;3566;4;65373;80632.27
3337;synthetic;train;1670;55;77403;193909.84
3338;synthetic;test;2611;55;84089;258827.29
3339;synthetic;test;2667;69;40284;257891.25
3340;synthetic;train;770;20;61211;81374.12
3341;synthetic;test;2020;7;20436;35247.42
3342;synthetic;train;3676;62;75498;346347.49
3343;synthetic;train;748;6;29126;34254.05
3344;synthetic;train;3256;43;78463;241304.92
3345;synthetic;test;1849;42;60085;152583.82
3346;synthetic;test;3643;37;59576;211061.62
3347;synthetic;train;3493;32;83994;211572.91
3348;synthetic;train;2033;74;46781;230712.15
3349;synthetic;train;2392;28;63501;140014.78
3350;synthetic;train;1239;52;78877;164233.94
3351;synthetic;test;1652;37;32210;101585.1
3352;synthetic;train;2775;50;51644;212205.63
3353;synthetic;test;97;10;745;1758.17
3354;synthetic;train;3230;72;6792;271854.24
3355;synthetic;train;176;66;52480;78382.2
3356;synthetic;test;1173;52;23646;94815.69
3357;synthetic;train;753;31;89573;123937.42
3358;synthetic;test;2915;16;56172;107227.68
3359;synthetic;train;3361;80;76299;408155.43
3360;synthetic;train;489;21;21861;34097.39
3361;synthetic;train;572;15;31623;42053.96
3362;synthetic;train;2110;34;42082;123205.64
3363;synthetic;train;933;13;99890;116722.03
3364;synthetic;train;2276;20;80999;133720.76
3365;synthetic;train;3156;82;15911;318943.12
3366;synthetic;train;2431;83;80667;339107.17
3367;synthetic;train;856;76;42169;128449.62
3368;synthetic;test;1857;47;77140;184831.87
3369;synthetic;train;457;46;81682;117947.7
3370;synthetic;train;2084;24;5628;58250.17
3371;synthetic;train;2087;60;54963;205936.83
3372;synthetic;train;3721;51;50823;267393.79
3373;synthetic;train;210;47;16862;30418.3
3374;synthetic;train;2753;14;90670;134513.78
3375;synthetic;train;1147;37;14491;61627.25
3376;synthetic;test;800;78;28369;108142.46
3377;synthetic;train;1949;83;62358;268820.23
3378;synthetic;train;158;31;38685;48057.06
3379;synthetic;train;1049;21;50318;76815.14
3380;synthetic;train;1432;25;41298;82274.26
3381;synthetic;train;1305;20;45275;75423.94
3382;synthetic;test;3580;43;59756;234723.08
3383;synthetic;train;3740;52;22332;239225.44
3384;synthetic;test;1514;41;47478;121037.32
3385;synthetic;train;568;9;35000;41262.07
3386;synthetic;train;3474;61;84172;338462.59
3387;synthetic;train;662;35;58135;89930.44
3388;synthetic;train;1650;36;35979;103767.7
3389;synthetic;train;196;73;93308;135188.21
3390;synthetic;train;307;35;51783;69594.32
3391;synthetic;train;2978;83;41631;340030.55
3392;synthetic;test;2845;79;83030;365491.31
3393;synthetic;train;1103;69;41223;137559.62
3394;synthetic;test;66;64;83541;108085.49
3395;synthetic;train;1305;38;36436;94297.49
3396;synthetic;train;444;84;2261;46092.26
3397;synthetic;train;2111;2;68938;73641.49
3398;synthetic;train;3423;55;60617;279730.78
3399;synthetic;train;3146;82;86183;410317.92
3400;synthetic;train;879;48;81881;141887.39
3401;synthetic;train;1119;57;2280;73106.83
3402;synthetic;train;3333;52;74312;277881.43
3403;synthetic;train;3136;19;45054;109605.08
3404;synthetic;train;3262;14;82247;132995.83
3405;synthetic;train;1094;49;50999;118352.46
3406;synthetic;test;2608;71;34898;253419.48
3407;synthetic;train;652;36;61215;93983.31
3408;synthetic;test;2851;64;33996;245754.33
3409;synthetic;train;3556;7;11670;37171.15
3410;synthetic;train;94;78;18012;31735.68
3411;synthetic;test;2285;69;76670;273990.18
3412;synthetic;train;3605;5;40707;59596.05
3413;synthetic;train;1923;59;62263;201340.28
3414;synthetic;test;2127;26;10647;69470.35
3415;synthetic;train;1640;22;55430;97136.21
3416;synthetic;train;3029;47;58304;222531.55
3417;synthetic;train;159;55;43948;62387.29
3418;synthetic;test;470;18;78075;91627.65
3419;synthetic;train;3483;43;97658;273964.27
3420;synthetic;train;684;26;93007;120019.55
3421;synthetic;train;665;56;21950;67450.59
3422;synthetic;train;1258;41;35999;96615.83
3423;synthetic;train;3323;82;50004;379503.25
3424;synthetic;train;1995;5;23420;33888.14
3425;synthetic;train;151;72;22739;41200.88
3426;synthetic;train;1294;71;71329;194147.64
3427;synthetic;train;2361;4;56296;66573.34
3428;synthetic;test;2131;27;74493;141797.4
3429;synthetic;train;3531;22;33118;116364.07
3430;synthetic;train;1224;71;7777;108042.16
3431;synthetic;train;3404;66;48333;311868.73
3432;synthetic;train;2217;76;76984;291171.51
3433;synthetic;train;1051;5;65844;72256.52
3434;synthetic;train;554;8;98230;105379.23
3435;synthetic;test;1800;55;21733;134917.78
3436;synthetic;train;386;6;35436;38493.83
3437;synthetic;train;14;36;32475;37144.47
3438;synthetic;train;2001;50;30843;145462.96
3439;synthetic;test;1729;7;30177;43153.67
3440;synthetic;train;3717;84;48581;425083.0
3441;synthetic;test;3570;43;12565;179809.17
3442;synthetic;test;3298;35;61243;191432.93
3443;synthetic;train;2465;26;73349;147033.76
3444;synthetic;test;1904;31;29791;95307.88
3445;synthetic;test;2835;21;12415;75080.86
3446;synthetic;test;3350;28;64103;168835.8
3447;synthetic;train;2722;71;62568;297609.4
3448;synthetic;train;2690;71;94337;335278.39
3449;synthetic;train;178;63;17439;34003.52
3450;synthetic;train;3386;5;24677;42191.08
3451;synthetic;train;730;51;428;41150.54
3452;synthetic;test;64;43;97167;115078.66
3453;synthetic;test;2007;38;65789;156090.66
3454;synthetic;train;2096;33;58855;138917.09
3455;synthetic;train;12;21;67389;72528.28
3456;synthetic;train;1297;5;12444;19202.93
3457;synthetic;test;3291;28;2265;99224.55
3458;synthetic;train;2769;45;45139;187073.27
3459;synthetic;train;3400;27;57249;158841.42
3460;synthetic;train;2830;52;20797;185653.44
3461;synthetic;train;2590;63;12241;196933.46
3462;synthetic;train;628;57;11898;53864.93
3463;synthetic;train;3345;10;97423;134788.99
3464;synthetic;test;2551;38;26839;133962.87
3465;synthetic;train;1309;63;75331;184803.31
3466;synthetic;test;792;46;99294;155152.75
3467;synthetic;train;977;59;17215;84746.75
3468;synthetic;train;3169;15;29762;80107.86
3469;synthetic;train;1744;32;17012;77909.44
3470;synthetic;train;2435;2;98353;103904.16
3471;synthetic;test;197;29;92989;108418.03
3472;synthetic;train;589;7;74392;80323.61
3473;synthetic;train;278;76;45119;82182.92
3474;synthetic;train;3303;21;14113;87098.29
3475;synthetic;train;3658;65;91099;378984.26
3476;synthetic;train;1215;34;57722;108447.29
3477;synthetic;train;1705;21;37511;77373.67
3478;synthetic;test;2313;4;33594;43373.52
3479;synthetic;train;1112;6;12267;19264.67
3480;synthetic;train;1883;9;34490;52770.57
3481;synthetic;train;2131;74;9876;191738.91
3482;synthetic;train;1651;9;42857;59268.86
3483;synthetic;train;1825;68;44228;194954.23
3484;synthetic;train;3554;12;5315;49114.95
3485;synthetic;train;16;30;19297;21828.54
3486;synthetic;train;348;20;97499;111417.75
3487;synthetic;train;3040;2;91544;98265.74
3488;synthetic;train;779;35;32763;65774.54
3489;synthetic;train;1539;64;71248;198112.83
3490;synthetic;train;2257;53;72753;217822.06
3491;synthetic;test;699;34;10769;37263.62
3492;synthetic;train;2675;37;63728;177579.85
3493;synthetic;train;2146;23;13870;66354.73
3494;synthetic;train;3697;25;10956;108445.42
3495;synthetic;train;1162;76;26130;134300.44
3496;synthetic;test;3749;39;86182;254508.24
3497;synthetic;train;2481;4;50939;61628.57
3498;synthetic;train;1584;17;54999;85950.51
3499;synthetic;train;391;59;82187;125548.58
3500;synthetic;test;351;41;65513;90534.64
3501;synthetic;train;236;33;25812;37053.52
3502;synthetic;train;149;68;44467;67147.82
3503;synthetic;test;2856;50;87582;259063.35
3504;synthetic;test;3788;51;35217;252631.41
3505;synthetic;test;1607;70;42663;180736.42
3506;synthetic;train;1975;17;99007;139369.91
3507;synthetic;train;2473;28;58507;136914.05
3508;synthetic;train;1524;14;87475;113523.97
3509;synthetic;train;3365;71;36847;316616.44
3510;synthetic;train;974;5;73154;79300.31
3511;synthetic;train;1245;75;86986;217882.93
3512;synthetic;test;487;78;14028;61629.39
3513;synthetic;train;1863;40;95634;189090.18
3514;synthetic;train;2497;74;59580;286083.04
3515;synthetic;test;3135;72;85971;364728.45
